"","node","cluster"
"1","https://www.class-central.com/mooc/452/coursera-programming-languages-part-a","1"
"2","https://www.class-central.com/mooc/1457/coursera-sistemas-digitales-de-las-puertas-logicas-al-procesador","1"
"3","https://www.class-central.com/mooc/2147/edx-introduction-to-functional-programming","1"
"4","https://www.class-central.com/mooc/452/coursera-programming-languages-part-a","2"
"5","https://www.class-central.com/mooc/1457/coursera-sistemas-digitales-de-las-puertas-logicas-al-procesador","2"
"6","https://www.class-central.com/mooc/1713/coursera-r-programming","2"
"7","https://www.class-central.com/mooc/2147/edx-introduction-to-functional-programming","2"
"8","https://www.class-central.com/mooc/745/coursera-biology-meets-programming-bioinformatics-for-beginners","3"
"9","https://www.class-central.com/mooc/637/edx-introduction-to-biology-the-secret-of-life","3"
"10","https://www.class-central.com/mooc/945/edx-genomic-medicine-gets-personal","3"
"11","https://www.class-central.com/mooc/522/coursera-introduction-to-guitar","4"
"12","https://www.class-central.com/mooc/391/coursera-nutrition-for-health-promotion-and-disease-prevention","4"
"13","https://www.class-central.com/mooc/1816/coursera-web-application-architectures","4"
"14","https://www.class-central.com/mooc/1178/coursera-programming-mobile-applications-for-android-handheld-systems-part-1","5"
"15","https://www.class-central.com/mooc/3076/coursera-programming-mobile-applications-for-android-handheld-systems-part-2","5"
"16","https://www.class-central.com/mooc/429/coursera-creative-serious-and-playful-science-of-android-apps","5"
"17","https://www.class-central.com/mooc/339/coursera-algorithms-part-i","6"
"18","https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox","6"
"19","https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1","6"
"20","https://www.class-central.com/mooc/426/coursera-algorithms-design-and-analysis-part-2","6"
"21","https://www.class-central.com/mooc/1137/coursera-introduction-to-marketing","7"
"22","https://www.class-central.com/mooc/2727/coursera-work-smarter-not-harder-time-management-for-personal-professional-productivity","7"
"23","https://www.class-central.com/mooc/2782/coursera-project-management-the-basics-for-success","7"
"24","https://www.class-central.com/mooc/3292/coursera-fundamentals-of-project-planning-and-management","7"
"25","https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology","8"
"26","https://www.class-central.com/mooc/678/coursera-epidemics-the-dynamics-of-infectious-diseases","8"
"27","https://www.class-central.com/mooc/843/coursera-pre-calculus-trigonometry","8"
"28","https://www.class-central.com/mooc/655/coursera-social-epidemiology","8"
"29","https://www.class-central.com/mooc/513/coursera-archaeology-s-dirty-little-secrets","8"
"30","https://www.class-central.com/mooc/419/coursera-equine-nutrition","8"
"31","https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala","9"
"32","https://www.class-central.com/mooc/505/coursera-coding-the-matrix-linear-algebra-through-computer-science-applications","9"
"33","https://www.class-central.com/mooc/1186/coursera-principles-of-reactive-programming","9"
"34","https://www.class-central.com/mooc/1395/coursera-an-introduction-to-consumer-neuroscience-neuromarketing","10"
"35","https://www.class-central.com/mooc/1137/coursera-introduction-to-marketing","10"
"36","https://www.class-central.com/mooc/1751/coursera-analyzing-global-trends-for-business-and-society","10"
"37","https://www.class-central.com/mooc/674/coursera-international-organizations-management","10"
"38","https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles","11"
"39","https://www.class-central.com/mooc/2920/coursera-managing-the-company-of-the-future","11"
"40","https://www.class-central.com/mooc/2137/coursera-copyright-for-educators-librarians","11"
"41","https://www.class-central.com/mooc/2677/coursera-america-s-written-constitution","11"
"42","https://www.class-central.com/mooc/913/coursera-constitutional-law","11"
"43","https://www.class-central.com/mooc/674/coursera-international-organizations-management","11"
"44","https://www.class-central.com/mooc/1771/coursera-international-human-rights-law-prospects-and-challenges","11"
"45","https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners","12"
"46","https://www.class-central.com/mooc/1403/coursera-the-addicted-brain","12"
"47","https://www.class-central.com/mooc/2727/coursera-work-smarter-not-harder-time-management-for-personal-professional-productivity","12"
"48","https://www.class-central.com/mooc/889/coursera-introduction-to-public-speaking","12"
"49","https://www.class-central.com/mooc/2667/coursera-the-bilingual-brain","12"
"50","https://www.class-central.com/mooc/396/coursera-an-introduction-to-the-u-s-food-system-perspectives-from-public-health","12"
"51","https://www.class-central.com/mooc/484/coursera-fundamentals-of-personal-financial-planning","12"
"52","https://www.class-central.com/mooc/663/coursera-constitutional-struggles-in-the-muslim-world","13"
"53","https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics","13"
"54","https://www.class-central.com/mooc/2734/coursera-text-retrieval-and-search-engines","13"
"55","https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music","13"
"56","https://www.class-central.com/mooc/2733/coursera-pattern-discovery-in-data-mining","13"
"57","https://www.class-central.com/mooc/2943/coursera-positive-psychology","14"
"58","https://www.class-central.com/mooc/3016/coursera-metaliteracy-empowering-yourself-in-a-connected-world","14"
"59","https://www.class-central.com/mooc/383/coursera-think-again-how-to-reason-and-argue","14"
"60","https://www.class-central.com/mooc/380/coursera-introductory-human-physiology","15"
"61","https://www.class-central.com/mooc/2305/coursera-gut-check-exploring-your-microbiome","15"
"62","https://www.class-central.com/mooc/2900/coursera-psychological-first-aid","15"
"63","https://www.class-central.com/mooc/1969/coursera-representaciones-culturales-de-las-sexualidades","15"
"64","https://www.class-central.com/mooc/353/coursera-greek-and-roman-mythology","16"
"65","https://www.class-central.com/mooc/1269/coursera-how-to-change-the-world","16"
"66","https://www.class-central.com/mooc/1389/coursera-unethical-decision-making-in-organizations","16"
"67","https://www.class-central.com/mooc/715/coursera-understanding-media-by-understanding-google","16"
"68","https://www.class-central.com/mooc/487/coursera-discrete-optimization","17"
"69","https://www.class-central.com/mooc/744/coursera-social-and-economic-networks-models-and-analysis","17"
"70","https://www.class-central.com/mooc/2734/coursera-text-retrieval-and-search-engines","17"
"71","https://www.class-central.com/mooc/2733/coursera-pattern-discovery-in-data-mining","17"
"72","https://www.class-central.com/mooc/2735/coursera-cluster-analysis-in-data-mining","17"
"73","https://www.class-central.com/mooc/451/coursera-introduction-to-data-science","17"
"74","https://www.class-central.com/mooc/336/coursera-networked-life","17"
"75","https://www.class-central.com/mooc/720/coursera-linear-and-integer-programming","17"
"76","https://www.class-central.com/mooc/445/edx-cs188-1x-artificial-intelligence","17"
"77","https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages","18"
"78","https://www.class-central.com/mooc/2033/coursera-what-future-for-education","18"
"79","https://www.class-central.com/mooc/2113/coursera-get-organized-how-to-be-a-together-teacher","18"
"80","https://www.class-central.com/mooc/2794/coursera-australian-literature-a-rough-guide","18"
"81","https://www.class-central.com/mooc/3240/coursera-sagas-and-space-thinking-space-in-viking-age-and-medieval-scandinavia","18"
"82","https://www.class-central.com/mooc/2876/coursera-shakespeare-in-community","18"
"83","https://www.class-central.com/mooc/1929/coursera-shaping-the-way-we-teach-english-2-paths-to-success-in-elt","18"
"84","https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies","19"
"85","https://www.class-central.com/mooc/380/coursera-introductory-human-physiology","19"
"86","https://www.class-central.com/mooc/3007/coursera-astronomy-exploring-time-and-space","19"
"87","https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1","19"
"88","https://www.class-central.com/mooc/706/coursera-competitive-strategy","19"
"89","https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i","19"
"90","https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us","19"
"91","https://www.class-central.com/mooc/1856/coursera-advanced-competitive-strategy","19"
"92","https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management","19"
"93","https://www.class-central.com/mooc/1606/coursera-understanding-the-brain-the-neurobiology-of-everyday-life","19"
"94","https://www.class-central.com/mooc/2055/coursera-our-energy-future","19"
"95","https://www.class-central.com/mooc/491/coursera-network-analysis-in-systems-biology","19"
"96","https://www.class-central.com/mooc/636/coursera-games-without-chance-combinatorial-game-theory","19"
"97","https://www.class-central.com/mooc/1749/coursera-bioinformatic-methods-ii","19"
"98","https://www.class-central.com/mooc/343/coursera-gamification","19"
"99","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","19"
"100","https://www.class-central.com/mooc/2900/coursera-psychological-first-aid","19"
"101","https://www.class-central.com/mooc/317/coursera-model-thinking","19"
"102","https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics","19"
"103","https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory","19"
"104","https://www.class-central.com/mooc/1264/coursera-introduction-to-forensic-science","19"
"105","https://www.class-central.com/mooc/1813/coursera-the-science-of-the-solar-system","19"
"106","https://www.class-central.com/mooc/329/coursera-introduction-to-logic","19"
"107","https://www.class-central.com/mooc/424/coursera-a-beginner-s-guide-to-irrational-behavior","19"
"108","https://www.class-central.com/mooc/888/coursera-case-based-introduction-to-biostatistics","19"
"109","https://www.class-central.com/mooc/555/coursera-social-psychology","19"
"110","https://www.class-central.com/mooc/2234/edx-3-032x-mechanical-behavior-of-materials","19"
"111","https://www.class-central.com/mooc/420/coursera-critical-thinking-in-global-challenges","19"
"112","https://www.class-central.com/mooc/1454/coursera-logic-language-and-information-1","19"
"113","https://www.class-central.com/mooc/383/coursera-think-again-how-to-reason-and-argue","19"
"114","https://www.class-central.com/mooc/1349/coursera-data-analysis-and-statistical-inference","19"
"115","https://www.class-central.com/mooc/345/coursera-introduction-to-finance","19"
"116","https://www.class-central.com/mooc/401/coursera-galaxies-and-cosmology","19"
"117","https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala","20"
"118","https://www.class-central.com/mooc/415/coursera-astrobiology-and-the-search-for-extraterrestrial-life","20"
"119","https://www.class-central.com/mooc/339/coursera-algorithms-part-i","20"
"120","https://www.class-central.com/mooc/616/coursera-cryptography-i","20"
"121","https://www.class-central.com/mooc/724/coursera-fundamentals-of-digital-image-and-video-processing","20"
"122","https://www.class-central.com/mooc/922/coursera-analytic-combinatorics","20"
"123","https://www.class-central.com/mooc/382/coursera-introduction-to-astronomy","20"
"124","https://www.class-central.com/mooc/340/coursera-algorithms-part-ii","20"
"125","https://www.class-central.com/mooc/398/coursera-neural-networks-for-machine-learning","21"
"126","https://www.class-central.com/mooc/1728/coursera-software-security","21"
"127","https://www.class-central.com/mooc/2463/coursera-surveillance-law","21"
"128","https://www.class-central.com/mooc/445/edx-cs188-1x-artificial-intelligence","21"
"129","https://www.class-central.com/mooc/375/coursera-computer-science-101","21"
"130","https://www.class-central.com/mooc/1240/edx-learning-from-data-introductory-machine-learning","21"
"131","https://www.class-central.com/mooc/531/coursera-malicious-software-and-its-underground-economy-two-sides-to-every-story","21"
"132","https://www.class-central.com/mooc/339/coursera-algorithms-part-i","22"
"133","https://www.class-central.com/mooc/308/coursera-game-theory","22"
"134","https://www.class-central.com/mooc/307/coursera-natural-language-processing","22"
"135","https://www.class-central.com/mooc/328/coursera-compilers","22"
"136","https://www.class-central.com/mooc/338/coursera-social-network-analysis","22"
"137","https://www.class-central.com/mooc/427/coursera-heterogeneous-parallel-programming","22"
"138","https://www.class-central.com/mooc/1029/coursera-introduction-to-recommender-systems","22"
"139","https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1","22"
"140","https://www.class-central.com/mooc/426/coursera-algorithms-design-and-analysis-part-2","22"
"141","https://www.class-central.com/mooc/340/coursera-algorithms-part-ii","22"
"142","https://www.class-central.com/mooc/1717/coursera-statistical-inference","23"
"143","https://www.class-central.com/mooc/1720/coursera-developing-data-products","23"
"144","https://www.class-central.com/mooc/1715/coursera-exploratory-data-analysis","23"
"145","https://www.class-central.com/mooc/1716/coursera-reproducible-research","23"
"146","https://www.class-central.com/mooc/1714/coursera-getting-and-cleaning-data","23"
"147","https://www.class-central.com/mooc/2707/coursera-scaling-operations-linking-strategy-and-execution","23"
"148","https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages","24"
"149","https://www.class-central.com/mooc/3202/coursera-ebola-virus-disease-an-evolving-epidemic","24"
"150","https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics","24"
"151","https://www.class-central.com/mooc/2794/coursera-australian-literature-a-rough-guide","24"
"152","https://www.class-central.com/mooc/3240/coursera-sagas-and-space-thinking-space-in-viking-age-and-medieval-scandinavia","24"
"153","https://www.class-central.com/mooc/2876/coursera-shakespeare-in-community","24"
"154","https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i","25"
"155","https://www.class-central.com/mooc/564/coursera-introduction-to-engineering-mechanics","25"
"156","https://www.class-central.com/mooc/2728/coursera-initiating-and-planning-projects","25"
"157","https://www.class-central.com/mooc/1522/coursera-marine-megafauna-an-introduction-to-marine-science-and-conservation","25"
"158","https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies","26"
"159","https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1","26"
"160","https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment","26"
"161","https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i","26"
"162","https://www.class-central.com/mooc/1856/coursera-advanced-competitive-strategy","26"
"163","https://www.class-central.com/mooc/769/coursera-introduction-to-financial-accounting","26"
"164","https://www.class-central.com/mooc/2944/coursera-chemistry","26"
"165","https://www.class-central.com/mooc/1137/coursera-introduction-to-marketing","26"
"166","https://www.class-central.com/mooc/491/coursera-network-analysis-in-systems-biology","26"
"167","https://www.class-central.com/mooc/636/coursera-games-without-chance-combinatorial-game-theory","26"
"168","https://www.class-central.com/mooc/1749/coursera-bioinformatic-methods-ii","26"
"169","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","26"
"170","https://www.class-central.com/mooc/2900/coursera-psychological-first-aid","26"
"171","https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics","26"
"172","https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory","26"
"173","https://www.class-central.com/mooc/912/coursera-financial-markets","26"
"174","https://www.class-central.com/mooc/1264/coursera-introduction-to-forensic-science","26"
"175","https://www.class-central.com/mooc/329/coursera-introduction-to-logic","26"
"176","https://www.class-central.com/mooc/424/coursera-a-beginner-s-guide-to-irrational-behavior","26"
"177","https://www.class-central.com/mooc/888/coursera-case-based-introduction-to-biostatistics","26"
"178","https://www.class-central.com/mooc/555/coursera-social-psychology","26"
"179","https://www.class-central.com/mooc/383/coursera-think-again-how-to-reason-and-argue","26"
"180","https://www.class-central.com/mooc/1349/coursera-data-analysis-and-statistical-inference","26"
"181","https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world","26"
"182","https://www.class-central.com/mooc/2065/coursera-supply-chain-management-a-learning-perspective","26"
"183","https://www.class-central.com/mooc/2728/coursera-initiating-and-planning-projects","26"
"184","https://www.class-central.com/mooc/2782/coursera-project-management-the-basics-for-success","26"
"185","https://www.class-central.com/mooc/3292/coursera-fundamentals-of-project-planning-and-management","26"
"186","https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy","26"
"187","https://www.class-central.com/mooc/824/coursera-computer-networks","26"
"188","https://www.class-central.com/mooc/1751/coursera-analyzing-global-trends-for-business-and-society","26"
"189","https://www.class-central.com/mooc/1362/coursera-the-brain-and-space","27"
"190","https://www.class-central.com/mooc/353/coursera-greek-and-roman-mythology","27"
"191","https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security","27"
"192","https://www.class-central.com/mooc/1269/coursera-how-to-change-the-world","27"
"193","https://www.class-central.com/mooc/523/coursera-songwriting-writing-the-lyrics","27"
"194","https://www.class-central.com/mooc/1389/coursera-unethical-decision-making-in-organizations","27"
"195","https://www.class-central.com/mooc/715/coursera-understanding-media-by-understanding-google","27"
"196","https://www.class-central.com/mooc/1957/coursera-programming-for-everybody-python","27"
"197","https://www.class-central.com/mooc/375/coursera-computer-science-101","27"
"198","https://www.class-central.com/mooc/1361/coursera-paradoxes-of-war","28"
"199","https://www.class-central.com/mooc/1355/coursera-buddhism-and-modern-psychology","28"
"200","https://www.class-central.com/mooc/911/coursera-moralities-of-everyday-life","28"
"201","https://www.class-central.com/mooc/703/coursera-soul-beliefs-causes-and-consequences-unit-1-historical-foundations","28"
"202","https://www.class-central.com/mooc/317/coursera-model-thinking","28"
"203","https://www.class-central.com/mooc/382/coursera-introduction-to-astronomy","28"
"204","https://www.class-central.com/mooc/487/coursera-discrete-optimization","29"
"205","https://www.class-central.com/mooc/730/coursera-exploring-beethoven-s-piano-sonatas","29"
"206","https://www.class-central.com/mooc/317/coursera-model-thinking","29"
"207","https://www.class-central.com/mooc/1239/coursera-the-power-of-markets","29"
"208","https://www.class-central.com/mooc/451/coursera-introduction-to-data-science","29"
"209","https://www.class-central.com/mooc/853/coursera-el-abc-del-emprendimiento-esbelto","29"
"210","https://www.class-central.com/mooc/706/coursera-competitive-strategy","30"
"211","https://www.class-central.com/mooc/1856/coursera-advanced-competitive-strategy","30"
"212","https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management","30"
"213","https://www.class-central.com/mooc/556/coursera-surviving-disruptive-technologies-on-demand","30"
"214","https://www.class-central.com/mooc/563/coursera-calculus-one","30"
"215","https://www.class-central.com/mooc/2011/coursera-managing-your-money-mba-insights-for-undergraduates","30"
"216","https://www.class-central.com/mooc/433/coursera-grow-to-greatness-smart-growth-for-private-businesses-part-i","30"
"217","https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy","30"
"218","https://www.class-central.com/mooc/502/coursera-the-ancient-greeks","31"
"219","https://www.class-central.com/mooc/343/coursera-gamification","31"
"220","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","31"
"221","https://www.class-central.com/mooc/1724/coursera-principles-of-computing-part-1","31"
"222","https://www.class-central.com/mooc/3196/coursera-an-introduction-to-interactive-programming-in-python-part-2","31"
"223","https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music","32"
"224","https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence","32"
"225","https://www.class-central.com/mooc/840/coursera-developing-innovative-ideas-for-new-companies-the-first-step-in-entrepreneurship","32"
"226","https://www.class-central.com/mooc/544/coursera-online-games-literature-new-media-and-narrative","32"
"227","https://www.class-central.com/mooc/1811/coursera-personal-family-financial-planning","33"
"228","https://www.class-central.com/mooc/769/coursera-introduction-to-financial-accounting","33"
"229","https://www.class-central.com/mooc/625/coursera-introduction-to-corporate-finance","33"
"230","https://www.class-central.com/mooc/1054/coursera-the-power-of-microeconomics-economic-principles-in-the-real-world","33"
"231","https://www.class-central.com/mooc/2286/coursera-corporate-finance-essentials","33"
"232","https://www.class-central.com/mooc/1491/edx-introduction-to-aeronautical-engineering","33"
"233","https://www.class-central.com/mooc/2463/coursera-surveillance-law","33"
"234","https://www.class-central.com/mooc/345/coursera-introduction-to-finance","33"
"235","https://www.class-central.com/mooc/404/coursera-control-of-mobile-robots","34"
"236","https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us","34"
"237","https://www.class-central.com/mooc/2567/coursera-technology-commercialization-part-1-setting-up-your-idea-filtering-system","34"
"238","https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics","34"
"239","https://www.class-central.com/mooc/1196/coursera-economics-of-money-and-banking-part-two","34"
"240","https://www.class-central.com/mooc/345/coursera-introduction-to-finance","34"
"241","https://www.class-central.com/mooc/1051/coursera-economics-of-money-and-banking-part-one","34"
"242","https://www.class-central.com/mooc/3007/coursera-astronomy-exploring-time-and-space","35"
"243","https://www.class-central.com/mooc/343/coursera-gamification","35"
"244","https://www.class-central.com/mooc/317/coursera-model-thinking","35"
"245","https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory","35"
"246","https://www.class-central.com/mooc/1813/coursera-the-science-of-the-solar-system","35"
"247","https://www.class-central.com/mooc/420/coursera-critical-thinking-in-global-challenges","35"
"248","https://www.class-central.com/mooc/1454/coursera-logic-language-and-information-1","35"
"249","https://www.class-central.com/mooc/345/coursera-introduction-to-finance","35"
"250","https://www.class-central.com/mooc/401/coursera-galaxies-and-cosmology","35"
